uniprot_accession,standard_inchi_key,canonical_smiles,compound_name,protein_fragment,avg_predictions
P0DTC2_sp,IRSCQMHQWWYFCW-UHFFFAOYSA-N,Nc1nc2c(ncn2COC(CO)CO)c(=O)[nH]1,Ganciclovir,SPIKE_SARS2_glycoprotein,5.487675686254937
P0DTC2_sp,FBQPGGIHOFZRGH-UHFFFAOYSA-N,CCN(CC)CCNc1ccc(C)c2sc3ccccc3c(=O)c12,LUCANTHONE,SPIKE_SARS2_glycoprotein,5.486630665563719
P0DTC2_sp,QRGHOAATPOLDPF-BYICEURKSA-N,O=C(NO)c1cnc(N2CC3C(C2)C3NCc2ccc3cc(F)ccc3n2)nc1,CHR-3996,SPIKE_SARS2_glycoprotein,5.486006383167721
P0DTC2_sp,CNIJVNPIIHWRRP-UHFFFAOYSA-N,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC2COC3(CCN(c4ccc(Cl)cc4)CC3)O2)C1c1cccc([N+](=O)[O-])c1,Cronidipine,SPIKE_SARS2_glycoprotein,5.484799329117756
P0DTC2_sp,GMYLVKUGJMYTFB-UHFFFAOYSA-N,CCN1C(=O)CNc2ncc(-c3ccc(-c4ncn[nH]4)nc3C)nc21,CC-115,SPIKE_SARS2_glycoprotein,5.484578948943853
P0DTC2_sp,MQQNFDZXWVTQEH-UHFFFAOYSA-N,N=C(N)c1ccc2cc(OC(=O)c3ccc(N=C(N)N)cc3)ccc2c1,Nafamostat,SPIKE_SARS2_glycoprotein,5.4845703011866656
P0DTC2_sp,NNULBSISHYWZJU-LLKWHZGFSA-N,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=CCSC12)c1csc(N)n1,ceftizoxime,SPIKE_SARS2_glycoprotein,5.483752902846152
P0DTC2_sp,WJRRGYBTGDJBFX-UHFFFAOYSA-N,Cc1ncc(-c2ccnc(Nc3ccc(S(C)(=O)=O)cc3)n2)n1C(C)C,AZD-5438,SPIKE_SARS2_glycoprotein,5.483025857157669
P0DTC2_sp,YNCLPFSAZFGQCD-UHFFFAOYSA-N,NC(=Nc1ccc(Cl)cc1)N=C(N)N1CCN(C(N)=NC(N)=Nc2ccc(Cl)cc2)CC1,PICLOXYDINE,SPIKE_SARS2_glycoprotein,5.482348997146414
P0DTC2_sp,TYZROVQLWOKYKF-ZDUSSCGKSA-N,CC(=O)NCC1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,Linezolid,SPIKE_SARS2_glycoprotein,5.481616695830752
P0DTC2_sp,FBOZXECLQNJBKD-ZDUSSCGKSA-N,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,Methotrexate,SPIKE_SARS2_glycoprotein,5.481312518901746
P0DTC2_sp,AIUJHENHBJHHMY-UHFFFAOYSA-N,CCCCCN(CCC12CC3CC(CC(C3)C1)C2)C(=O)NCCCc1ccncc1,SA-13353,SPIKE_SARS2_glycoprotein,5.480456343464928
P0DTC2_sp,GERNFWKTMKWULM-UHFFFAOYSA-N,C=CCNc1nc(NCC=C)nc(N2CCC(NCC(c3ccc(F)cc3)c3ccc(F)cc3)CC2)n1,S-9788,SPIKE_SARS2_glycoprotein,5.480441306613335
P0DTC2_sp,VMJKUCKTXMESQR-UHFFFAOYSA-N,Cc1cccc(C(=O)N2CCC(N3CCC(Cc4ccc(S(=O)(=O)c5cccc(Cl)c5)cc4)CC3)CC2)c1N,SCH-211803,SPIKE_SARS2_glycoprotein,5.479998496375506
P0DTC2_sp,HRHKSTOGXBBQCB-VFWICMBZSA-N,COC12C(COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1CC1C2N1C,porfiromycin,SPIKE_SARS2_glycoprotein,5.479421701054019
P0DTC2_sp,NOMSFNRBXCWAIE-UHFFFAOYSA-N,COc1cc(CN(C)CCN(C)CCC(c2ccc(F)cc2)c2ccc(F)cc2)cc(OC)c1OC,SIM-6080,SPIKE_SARS2_glycoprotein,5.478980647004423
P0DTC2_sp,OONFNUWBHFSNBT-HXUWFJFHSA-N,CCN1CCN(Cc2ccc(-c3cc4c(NC(C)c5ccccc5)ncnc4[nH]3)cc2)CC1,AEE-788,SPIKE_SARS2_glycoprotein,5.478745842874111
P0DTC2_sp,LLVZBTWPGQVVLW-SNAWJCMRSA-N,COCC(=O)NCC=Cc1ccc2ncnc(Nc3ccc(Oc4ccc(C)nc4)c(C)c3)c2c1,CP-724714,SPIKE_SARS2_glycoprotein,5.478681828033666
P0DTC2_sp,ODJLBQGVINUMMR-HZXDTFASSA-N,CC12CCC3C(CCC4(O)CC(O)CCC34C=O)C1(O)CCC2C1=CC(=O)OC1,Strophanthidine,SPIKE_SARS2_glycoprotein,5.4783544333795735
P0DTC2_sp,XESARGFCSKSFID-FLLFQEBCSA-N,NC(=O)c1[nH]nc(C2OC(CO)C(O)C2O)c1O,PYRAZOFURIN,SPIKE_SARS2_glycoprotein,5.476926267599319
P0DTC2_sp,GPKJTRJOBQGKQK-UHFFFAOYSA-N,CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,QUINACRINE,SPIKE_SARS2_glycoprotein,5.476865017747537
P0DTC2_sp,FBSKJMQYURKNSU-ZLSOWSIRSA-N,CC1OC(OC2C(O)C(OCCc3ccc(O)c(O)c3)OC(CO)C2OC(=O)C=Cc2ccc(O)c(O)c2)C(O)C(O)C1O,Kusaginin,SPIKE_SARS2_glycoprotein,5.4761718144052836
P0DTC2_sp,ALCSGJCIESECFD-UHFFFAOYSA-N,NC(=O)CCCCn1ccc(NC(N)=NCC(F)(F)F)n1,ICI-162846,SPIKE_SARS2_glycoprotein,5.476104520585825
P0DTC2_sp,MAVDNGWEBZTACC-HNNXBMFYSA-N,CC1(C)SCCN(S(=O)(=O)c2ccc(OCC#CCO)cc2)C1C(=O)NO,Apratastat,SPIKE_SARS2_glycoprotein,5.475044303875552
P0DTC2_sp,SSLKKMZJCJBOML-UHFFFAOYSA-N,CCN(CC)C(=O)CSc1ccc(Cl)nn1,AZINTAMIDE,SPIKE_SARS2_glycoprotein,5.474296895470573
P0DTC2_sp,BOIPLTNGIAPDBY-UHFFFAOYSA-N,N#CNC(=NCCCCCCOc1ccc(Cl)cc1)Nc1ccncc1,CHS-828,SPIKE_SARS2_glycoprotein,5.4739198380488
P0DTC2_sp,YABJJWZLRMPFSI-UHFFFAOYSA-N,Cn1c(Nc2ccc(C(F)(F)F)cc2)nc2cc(Oc3ccnc(-c4ncc(C(F)(F)F)[nH]4)c3)ccc21,CHIR-265,SPIKE_SARS2_glycoprotein,5.4723351733736445
P0DTC2_sp,NMUSYJAQQFHJEW-KVTDHHQDSA-N,Nc1ncn(C2OC(CO)C(O)C2O)c(=O)n1,Azacitidine,SPIKE_SARS2_glycoprotein,5.470842509393342
P0DTC2_sp,OIZSVTOIBNSVOS-UHFFFAOYSA-N,Cc1cc(Nc2ccc(S(F)(F)(F)(F)F)cc2)n2nc(C(C)(F)F)nc2n1,DSM-265,SPIKE_SARS2_glycoprotein,5.470808246457933
P0DTC2_sp,MLDQJTXFUGDVEO-FIBGUPNXSA-N,[H]C([H])([H])NC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,Donafenib,SPIKE_SARS2_glycoprotein,5.470693433992528
P0DTC2_sp,BAYYCLWCHFVRLV-UHFFFAOYSA-N,CCNCC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CC)c3c2F)C1,CI-934,SPIKE_SARS2_glycoprotein,5.470680415363307
P0DTC2_sp,WOVTUUKKGNHVFZ-UHFFFAOYSA-N,N=C(N)c1ccc(C=C2c3ccccc3-c3ccccc32)cc1,PARANYLINE,SPIKE_SARS2_glycoprotein,5.470647970974436
P0DTC2_sp,ODEDPKNSRBCSDO-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCSCC(COC)COP(=O)([O-])OCC[N+](C)(C)C,Ilmofosine,SPIKE_SARS2_glycoprotein,5.46937826283968
P0DTC2_sp,QNLWMPLUWMWDMQ-YTTGMZPUSA-N,O=C(c1ccc(F)cc1)c1ccccc1NC(Cc1ccc(OCCn2c3ccccc3c3ccccc32)cc1)C(=O)O,Chiglitazar,SPIKE_SARS2_glycoprotein,5.468544529334622
P0DTC2_sp,PKCDDUHJAFVJJB-UHFFFAOYSA-N,CC1(O)CC(c2nc(-c3ccc4ccc(-c5ccccc5)nc4c3)c3c(N)nccn23)C1,Linsitinib,SPIKE_SARS2_glycoprotein,5.468095291454607
P0DTC2_sp,WQXNXVUDBPYKBA-YFKPBYRVSA-N,CC1=NCCC(C(=O)O)N1,Ectoine,SPIKE_SARS2_glycoprotein,5.468047616736156
P0DTC2_sp,AQLVRTWKJDTWQQ-SDBHATRESA-N,O=[N+]([O-])OCC1OC(n2cnc3c(NC4CCCC4)ncnc32)C(O)C1O,Trabodenoson,SPIKE_SARS2_glycoprotein,5.466926941825022
P0DTC2_sp,KXMAIWXPZGQNCR-QGZVFWFLSA-N,CCCNC(=O)c1ccc2c(c1)N(C(C)CN1CCCC1)c1ccccc1S2,apadoline,SPIKE_SARS2_glycoprotein,5.466527120511382
P0DTC2_sp,GOCUUDXEOKIQRU-IXDOHACOSA-N,CC(C)(N)C(NC(=O)c1ccc(C#CC#CC2CC2CO)cc1)C(=O)NO,ACHN-975,SPIKE_SARS2_glycoprotein,5.466382954437873
P0DTC2_sp,RJIWZDNTCBHXAL-UHFFFAOYSA-N,O=[N+]([O-])c1ccc(O)c2ncccc12,Nitroxoline,SPIKE_SARS2_glycoprotein,5.465638311038395
P0DTC2_sp,PRXZOPNJRFEGRH-UHFFFAOYSA-N,Cc1c(CN2CCN(c3cccc(C(F)(F)F)c3)CC2)cc(-c2ccccc2)n1NC(=O)c1ccncc1,LL-3858,SPIKE_SARS2_glycoprotein,5.465520623717574
P0DTC2_sp,VVRREURVTJNTQQ-UHFFFAOYSA-N,Clc1ccc(N2N=NCC2c2ccncc2)cc1,ADD-17014,SPIKE_SARS2_glycoprotein,5.465500122277663
P0DTC2_sp,MLDQJTXFUGDVEO-UHFFFAOYSA-N,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,Sorafenib,SPIKE_SARS2_glycoprotein,5.465121677083349
P0DTC2_sp,WZRCQWQRFZITDX-UHFFFAOYSA-N,Oc1ccc(CC2NCCc3cc(O)c(O)cc32)cc1,Norcoclaurine,SPIKE_SARS2_glycoprotein,5.4647651334454626
P0DTC2_sp,WXHHICFWKXDFOW-BJMVGYQFSA-N,Nc1ccc(F)cc1NC(=O)c1ccc(CNC(=O)C=Cc2cccnc2)cc1,CHIDAMIDE,SPIKE_SARS2_glycoprotein,5.464408085847536
P0DTC2_sp,IKNZXGXQOQHHJA-RCCFBDPRSA-N,CC(=O)OCC1OC(n2cc(F)c(=O)n(C(=O)c3cccc(C)c3)c2=O)CC1OC(C)=O,FF-705,SPIKE_SARS2_glycoprotein,5.463588294632681
P0DTC2_sp,WPTTVJLTNAWYAO-KPOXMGGZSA-N,COC(=O)C12CCC(C)(C)CC1C1C(=O)C=C3C4(C)C=C(C#N)C(=O)C(C)(C)C4CCC3(C)C1(C)CC2,bardoxolone methyl,SPIKE_SARS2_glycoprotein,5.461610736327183
P0DTC2_sp,ZBMZVLHSJCTVON-UHFFFAOYSA-N,CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1,Sotalol,SPIKE_SARS2_glycoprotein,5.46087248434061
P0DTC2_sp,MPYLDWFDPHRTEG-PAAYLBSLSA-N,CC12CCC3C(CC(=O)C4CC(=NOCCN)CCC43C)C1CCC2=O,Istaroxime,SPIKE_SARS2_glycoprotein,5.460794633307222
P0DTC2_sp,MJIHNNLFOKEZEW-RUZDIDTESA-N,Cc1c(OCC(F)(F)F)ccnc1CS(=O)c1nc2ccccc2[nH]1,Dexlansoprazole,SPIKE_SARS2_glycoprotein,5.459733806158384
P0DTC2_sp,LDYMIBZOCSHLBG-QGTPRVQTSA-N,O=C(NC1CN2CCC1CC2)c1cc(Cl)cc2c1OC1CCCCC21,RG-12915,SPIKE_SARS2_glycoprotein,5.459053611760843
P0DTC2_sp,ZFSXZJXLKAJIGS-UHFFFAOYSA-N,O=C(Nc1ccc(Cl)cc1)Nc1ccc(Cl)c(C(F)(F)F)c1,CLOFLUCARBAN,SPIKE_SARS2_glycoprotein,5.456911557511865
P0DTC2_sp,ZHFIAFNZGWCLHU-YPMHNXCESA-N,Cc1cccc(OC2CCNCC2O)c1C,IFOXETINE,SPIKE_SARS2_glycoprotein,5.456581649490976
P0DTC2_sp,ZCGNOVWYSGBHAU-UHFFFAOYSA-N,NC(=O)c1nc(F)c[nH]c1=O,Favipiravir,SPIKE_SARS2_glycoprotein,5.456456752402316
P0DTC2_sp,BXNMTOQRYBFHNZ-UHFFFAOYSA-N,CCOCc1nc2c(N)nc3ccccc3c2n1CC(C)(C)O,Resiquimod,SPIKE_SARS2_glycoprotein,5.456431794587671
P0DTC2_sp,VHEJZMZHDUPRNV-UZYVYHOESA-N,CCN(CC)CCON=C(c1ccco1)c1ccc(OC)c(Cl)c1Cl,diclofurime,SPIKE_SARS2_glycoprotein,5.4559002789822255
P0DTC2_sp,YTAOBBFIOAEMLL-REQDGWNSSA-N,N#CC(=C1SCC(c2ccc(Cl)cc2Cl)S1)n1ccnc1,Luliconazole,SPIKE_SARS2_glycoprotein,5.455756485773369
P0DTC2_sp,DBESQBZOXMCXPV-UHFFFAOYSA-N,O=C(c1ccc(F)cc1)C1CCN(CCCn2c(=O)[nH]c3cc(Cl)ccc32)CC1,Milenperone,SPIKE_SARS2_glycoprotein,5.455500196690389
P0DTC2_sp,KTUFNOKKBVMGRW-UHFFFAOYSA-N,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,Imatinib,SPIKE_SARS2_glycoprotein,5.455205060628517
P0DTC2_sp,QGPKADBNRMWEQR-UHFFFAOYSA-N,NC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)C1,Clinafloxacin,SPIKE_SARS2_glycoprotein,5.453023213844764
P0DTC2_sp,SOROUYSPFADXSN-SUWVAFIASA-N,CC1(C)SC2C(NC(=O)C(N)c3ccccc3)C(=O)N2C1C(=O)OC1OC(=O)c2ccccc21,TALAMPICILLIN,SPIKE_SARS2_glycoprotein,5.451769703985173
P0DTC2_sp,XPSQPHWEGNHMSK-SECBINFHSA-N,CNC1CCc2[nH]c3ccc(C(N)=O)cc3c2C1,Frovatriptan,SPIKE_SARS2_glycoprotein,5.451688652468431
P0DTC2_sp,MBUVEWMHONZEQD-UHFFFAOYSA-N,CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1,Azelastine,SPIKE_SARS2_glycoprotein,5.449834759075614
P0DTC2_sp,MMSNEKOTSJRTRI-LLVKDONJSA-N,CC(C#Cc1ccc(Cc2ccc(F)cc2)s1)N(O)C(N)=O,Atreleuton,SPIKE_SARS2_glycoprotein,5.448846795114807
P0DTC2_sp,LWQQLNNNIPYSNX-UROSTWAQSA-N,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C=CC(O)C2CC2)CC(O)CC1O,Calcipotriol,SPIKE_SARS2_glycoprotein,5.448528260450792
P0DTC2_sp,GFBKORZTTCHDGY-UWVJOHFNSA-N,CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,Tiotixene,SPIKE_SARS2_glycoprotein,5.448391243435162
P0DTC2_sp,GQBRZBHEPUQRPL-IBGZPJMESA-N,Cc1noc(-c2ccc(-c3ccc(C4(C(=O)O)CC4)cc3)cc2)c1NC(=O)OC(C)c1ccccc1,BMS-986202,SPIKE_SARS2_glycoprotein,5.447894711126376
P0DTC2_sp,AKLMUGFDGONMAA-UHFFFAOYSA-N,CCCC(CCC)N1CCn2nc(-c3ccc(Cl)cc3Cl)c3nc(C)cc1c32,NBI-34041,SPIKE_SARS2_glycoprotein,5.44767579228184
P0DTC2_sp,XFKVLKLCLYJKNF-MZNJEOGPSA-N,COC(=O)C(Cc1cccc(C(=N)N)c1)C(C)NC(=O)c1ccc(-c2cccc(CN)c2)cc1,RPR-128515,SPIKE_SARS2_glycoprotein,5.446000220100908
P0DTC2_sp,WIPRQKODGRKUEW-UHFFFAOYSA-N,CCN(CC)CCCNc1cc(OC)cc2cccnc12,PLASMOCID,SPIKE_SARS2_glycoprotein,5.444985986753123
P0DTC2_sp,DBRXOUCRJQVYJQ-CKNDUULBSA-N,CC1=C(CO)C(=O)OC(C(C)C2CCC3C4CC5OC56C(O)C=CC(=O)C6(C)C4CCC23C)C1,WITHAFERIN A,SPIKE_SARS2_glycoprotein,5.444815416869303
P0DTC2_sp,BKWJAKQVGHWELA-UHFFFAOYSA-N,C=CCn1c(=O)c2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc2n1-c1cccc(C(C)(C)O)n1,Adavosertib,SPIKE_SARS2_glycoprotein,5.443123147739539
P0DTC2_sp,FWYSMLBETOMXAG-QHCPKHFHSA-N,COc1cccc(N2CCN(C3=Nc4c(F)cccc4C(CC(=O)O)N3c3cc(C(F)(F)F)ccc3OC)CC2)c1,Letermovir,SPIKE_SARS2_glycoprotein,5.442548190932927
P0DTC2_sp,ZOBDWFRKFSPCRB-UNMCSNQZSA-N,CCc1ccccc1NC(=O)Oc1ccc2c(c1)C1(C)CCN(C)OC1N2C,GANSTIGMINE,SPIKE_SARS2_glycoprotein,5.441944293732026
P0DTC2_sp,PVTHJAPFENJVNC-UQTMRZPGSA-N,CC1OC(OC2C(O)C(O)C(O)C(O)C2O)C(N)CC1N=C(N)C(=O)O,Kasugamycin,SPIKE_SARS2_glycoprotein,5.440546952600205
P0DTC2_sp,DQOYUDHAZMAVLD-UHFFFAOYSA-N,O=C(OCCN1CCCC1)c1ccccc1Nc1ccnc2cc(C(F)(F)F)ccc12,FLORIFENINE,SPIKE_SARS2_glycoprotein,5.440358246329164
P0DTC2_sp,WMBWREPUVVBILR-WIYYLYMNSA-N,O=C(OC1Cc2c(O)cc(O)cc2OC1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,(-)-Epigallocatechin gallate,SPIKE_SARS2_glycoprotein,5.439882972319063
P0DTC2_sp,WTPSHLVHJOJDIF-UHFFFAOYSA-N,Clc1cc(Cl)c2c(c1)N=C1CCCCCN1C2,CI-1002,SPIKE_SARS2_glycoprotein,5.43861020167885
P0DTC2_sp,RRGUKTPIGVIEKM-UHFFFAOYSA-N,O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1,Cilostazol,SPIKE_SARS2_glycoprotein,5.437920665758197
P0DTC2_sp,WGOJWDWKHJHXSV-UHFFFAOYSA-N,CC(C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)N1CC(Oc2cccc(O)c2)C1,PF-03635659,SPIKE_SARS2_glycoprotein,5.437847689836002
P0DTC2_sp,WYXSYVWAUAUWLD-SHUUEZRQSA-N,O=c1cnn(C2OC(CO)C(O)C2O)c(=O)[nH]1,AZAURIDINE,SPIKE_SARS2_glycoprotein,5.437105175043144
P0DTC2_sp,GISXTRIGVCKQBX-UHFFFAOYSA-N,Cn1c(CCCCCCC(=O)NO)nc2cc(N(CCCl)CCCl)ccc21,Tinostamustine,SPIKE_SARS2_glycoprotein,5.437099419443525
P0DTC2_sp,YDOIFHVUBCIUHF-UHFFFAOYSA-N,Cc1cc(=O)c2c(O)c3c(O)cc(O)c4c5c(O)cc(O)c6c(O)c7c(=O)cc(C)c8c1c2c(c34)c(c65)c78,HYPERICIN,SPIKE_SARS2_glycoprotein,5.437044624878088
P0DTC2_sp,VFCRSIORGUNNGT-UHFFFAOYSA-N,COc1ccc(C(=O)c2cn(C(C)C)c3ncnc(N)c23)cc1NC(=O)Nc1ccc(Cl)cc1Cl,CE-245677,SPIKE_SARS2_glycoprotein,5.436592038978611
P0DTC2_sp,JURYTIUJMYPBNN-GKCIPKSASA-N,CC(NC(=O)C(O)C(C)C)C(=O)NC1C(=O)N(C)c2ccccc2-c2ccccc21,LY-900009,SPIKE_SARS2_glycoprotein,5.436484662899522
P0DTC2_sp,UEBBYLJZCHTLEG-UTKZUKDTSA-N,COc1ccc2c(c1)CCC(CN(C)CC(=O)O)C2c1ccccc1,ORG-25935,SPIKE_SARS2_glycoprotein,5.4361653429585735
P0DTC2_sp,FONCZICQWCUXEB-RUZDIDTESA-N,Cc1cc(-c2c3ccccc3c(Br)c3sc(C)c(C)c23)cc(C)c1OC(Cc1ccccc1)C(=O)O,Ertiprotafib,SPIKE_SARS2_glycoprotein,5.436112166921368
P0DTC2_sp,UMSHZWFCVXIDEO-UHFFFAOYSA-N,COC(=O)Nc1cn2nc(OCc3cc(OC)c(OC)c(OC)c3)ccc2n1,1069C,SPIKE_SARS2_glycoprotein,5.43442564756779
P0DTC2_sp,ROMLGDPRVIVYSV-UHFFFAOYSA-N,O=C(O)c1cn(-c2ccc(F)cc2)c2nc(N3CCNCC3)c(F)cc2c1=O,A-57132,SPIKE_SARS2_glycoprotein,5.434002395788907
P0DTC2_sp,FASDKYOPVNHBLU-ZETCQYMHSA-N,CCCNC1CCc2nc(N)sc2C1,pramipexole,SPIKE_SARS2_glycoprotein,5.4338720824916535
P0DTC2_sp,FGAPXYWEQVSGDJ-JVXZTZIISA-N,CC1C(N)CN1c1c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c2c1Cl,E-4767,SPIKE_SARS2_glycoprotein,5.432484492005865
P0DTC2_sp,UQRORFVVSGFNRO-UTINFBMNSA-N,CCCCN1CC(O)C(O)C(O)C1CO,Miglustat,SPIKE_SARS2_glycoprotein,5.430896014815234
P0DTC2_sp,VXYZBLXGCYNIHP-UHFFFAOYSA-N,CC(C)(N)CNC(=O)CC1CCC2(CC1)OOC1(O2)C2CC3CC(C2)CC1C3,RBX-11160,SPIKE_SARS2_glycoprotein,5.429075609599291
P0DTC2_sp,ZRTQSJFIDWNVJW-WYMLVPIESA-N,N#CC(=C1SCC(c2ccccc2Cl)S1)n1ccnc1,Lanoconazole,SPIKE_SARS2_glycoprotein,5.428764598722411
P0DTC2_sp,MTUYOFGUEXWKLC-UHFFFAOYSA-N,Cc1nc2c(s1)C(=O)C=C(NCCN(C)C)C2=O,BN-82685,SPIKE_SARS2_glycoprotein,5.428485324259993
P0DTC2_sp,RVAQIUULWULRNW-UHFFFAOYSA-N,CC(C)c1cc(-c2n[nH]c(=O)n2-c2ccc3c(ccn3C)c2)c(O)cc1O,Ganetespib,SPIKE_SARS2_glycoprotein,5.427938637517601
P0DTC2_sp,BPFYOAJNDMUVBL-UHFFFAOYSA-N,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2OCN4C)CC1,Marbofloxacin,SPIKE_SARS2_glycoprotein,5.4268532891812935
P0DTC2_sp,CWHUFRVAEUJCEF-UHFFFAOYSA-N,Nc1cc(C(F)(F)F)c(-c2cc(N3CCOCC3)nc(N3CCOCC3)n2)cn1,Buparlisib,SPIKE_SARS2_glycoprotein,5.426812818621479
P0DTC2_sp,NOIIUHRQUVNIDD-UHFFFAOYSA-N,O=C(CCNNC(=O)c1ccncc1)NCc1ccccc1,NIALAMIDE,SPIKE_SARS2_glycoprotein,5.425937593107304
P0DTC2_sp,ALANRBCCCQEPFZ-UHFFFAOYSA-N,C#CCOc1ccc2c(c1)c(-c1ccc(C(C)C)cc1)nc(=O)n2Cc1ccc2nc(Br)cnc2c1,AXT-914,SPIKE_SARS2_glycoprotein,5.424790531898106
P0DTC2_sp,YNWCUCSDUMVJKR-UHFFFAOYSA-N,Oc1ccc(Nc2ccnc3cc(Cl)ccc23)cc1CN1CCCC1,AMOPYROQUINE,SPIKE_SARS2_glycoprotein,5.424084548416874
P0DTC2_sp,GJXWDTUCERCKIX-UHFFFAOYSA-N,O=CN(O)CCCP(=O)(O)O,Fosmidomycin,SPIKE_SARS2_glycoprotein,5.423606032959096
P0DTC2_sp,DYDCPNMLZGFQTM-UHFFFAOYSA-N,Nc1nc(-n2cc(C(=O)O)c(=O)c3cc(F)c(N4CC(O)C4)c(Cl)c32)c(F)cc1F,Delafloxacin,SPIKE_SARS2_glycoprotein,5.422941226838583
P0DTC2_sp,ARFHIAQFJWUCFH-IZZDOVSWSA-N,CC1CS(=O)(=O)CCN1N=Cc1ccc([N+](=O)[O-])o1,Nifurtimox,SPIKE_SARS2_glycoprotein,5.421696629817393
P0DTC2_sp,GMJWAIMJHBTYPD-UHFFFAOYSA-N,CS(=O)(=O)c1ccc(Cn2c3c(c4cc(F)cc(F)c42)CCCC3CC(=O)O)cc1,L-670596,SPIKE_SARS2_glycoprotein,5.420805553112389
P0DTC2_sp,FASLTMSUPQDLIB-MHZLTWQESA-N,Cc1cc(OC(CCC(F)(F)F)c2ccc(C(=O)NCCC(=O)O)cc2)cc(C)c1-c1ccc(C(C)(C)C)cc1,Adomeglivant,SPIKE_SARS2_glycoprotein,5.420271109144254
P0DTC2_sp,FJEJHJINOKKDCW-INIZCTEOSA-N,COCC(C)Oc1cc(Oc2cnc(C(=O)N3CCC3)cn2)cc(C(=O)Nc2cnc(C)cn2)c1,AZD-1656,SPIKE_SARS2_glycoprotein,5.418473442999864
P0DTC2_sp,ANZVBVKYXOGOQC-UHFFFAOYSA-N,CCOc1ccc2c(c1)Sc1cccc(OC)c1C2=C1CCN(C)CC1,BF-1,SPIKE_SARS2_glycoprotein,5.418011964376911
P0DTC2_sp,XXSMGPRMXLTPCZ-UHFFFAOYSA-N,CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12,Hydroxychloroquine,SPIKE_SARS2_glycoprotein,5.417672754609595
P0DTC2_sp,ZADGGFKUEYIBJC-UHFFFAOYSA-N,CC1CCC(C(C)C)C(OC(=O)C[N+](C)(C)CCCCCCCCCC[N+](C)(C)CC(=O)OC2CC(C)CCC2C(C)C)C1,Decamethoxine,SPIKE_SARS2_glycoprotein,5.417293278347955
P0DTC2_sp,MJIHNNLFOKEZEW-UHFFFAOYSA-N,Cc1c(OCC(F)(F)F)ccnc1CS(=O)c1nc2ccccc2[nH]1,Lansoprazole,SPIKE_SARS2_glycoprotein,5.4172097603234235
P0DTC2_sp,VAOCPAMSLUNLGC-UHFFFAOYSA-N,Cc1ncc([N+](=O)[O-])n1CCO,Metronidazole,SPIKE_SARS2_glycoprotein,5.417007847777361
P0DTC2_sp,BWDQBBCUWLSASG-MDZDMXLPSA-N,O=C(C=Cc1ccc(CN(CCO)CCc2c[nH]c3ccccc23)cc1)NO,Dacinostat,SPIKE_SARS2_glycoprotein,5.416882101646342
P0DTC2_sp,VEPKQEUBKLEPRA-UHFFFAOYSA-N,O=c1ncn2nc(Sc3ccc(F)cc3F)ccc2c1-c1c(Cl)cccc1Cl,Neflamapimod,SPIKE_SARS2_glycoprotein,5.416714957849443
P0DTC2_sp,POERAARDVFVDLO-QGZVFWFLSA-N,Cc1c(Cc2ccccc2)nnc(N2CCN(c3cnc(C(C)(C)O)cn3)C(C)C2)c1C,LEQ-506,SPIKE_SARS2_glycoprotein,5.416384554287653
P0DTC2_sp,RSPDBEVKURKEII-ZCFIWIBFSA-N,O=c1[nH]c(=S)n(CC2CCCO2)c2nc[nH]c12,AZD-5904,SPIKE_SARS2_glycoprotein,5.415929071311819
P0DTC2_sp,WVLHHLRVNDMIAR-IBGZPJMESA-N,NCCCCN(Cc1nc2ccccc2[nH]1)C1CCCc2cccnc21,Mavorixafor,SPIKE_SARS2_glycoprotein,5.415602611612039
