uniprot_accession,standard_inchi_key,canonical_smiles,compound_name,protein_fragment,avg_predictions
P0DTD1_pl,VVBFISAUNSXQGZ-UHFFFAOYSA-N,CC(C)c1cc(C(C)C)c(-c2csc(N(CCN(C)C)Cc3cccnc3)n2)c(C(C)C)c1,Foropafant,PL-PRO(nsp3),5.451136458858859
P0DTD1_pl,SVJMLYUFVDMUHP-UHFFFAOYSA-N,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCCN2CCC(c3ccccc3)(c3ccccc3)CC2)C1c1cccc([N+](=O)[O-])c1,NIGULDIPINE,PL-PRO(nsp3),5.450723992309973
P0DTD1_pl,UPJCLVQQPDUABA-UHFFFAOYSA-N,C=C(NC)C1COC(c2cc(CCC)c(OC)c(OC)c2)=N1,L 161240,PL-PRO(nsp3),5.4497226424059
P0DTD1_pl,QFJCIRLUMZQUOT-HPLJOQBZSA-N,COC1CC2CCC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(O)C(OC)C2)CC(=O)C(C)C=C(C)C(O)C(OC)C(=O)C(C)CC(C)C=CC=CC=C1C,Sirolimus,PL-PRO(nsp3),5.449428137668577
P0DTD1_pl,SDUQYLNIPVEERB-QPPQHZFASA-N,Nc1ccn(C2OC(CO)C(O)C2(F)F)c(=O)n1,Gemcitabine,PL-PRO(nsp3),5.449076106799275
P0DTD1_pl,VZYCZNZBPPHOFY-UHFFFAOYSA-N,CN1CCN(CCCN2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,THIOPROPERAZINE,PL-PRO(nsp3),5.448518674327895
P0DTD1_pl,GWVJLVHNKMLXRM-RPWUZVMVSA-N,COc1ccc(C2Sc3c(ccc4ccccc34)N(CCN(C)C)C(=O)C2OC(C)=O)cc1,naltiazem,PL-PRO(nsp3),5.447790825022304
P0DTD1_pl,GPKJTRJOBQGKQK-UHFFFAOYSA-N,CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,QUINACRINE,PL-PRO(nsp3),5.447549780180319
P0DTD1_pl,UEMLYRZWLVXWRU-UHFFFAOYSA-N,NC(=S)NS(=O)(=O)c1ccc(N)cc1,SULFATHIOUREA,PL-PRO(nsp3),5.4474750097105
P0DTD1_pl,GBOGMAARMMDZGR-TYHYBEHESA-N,C=C1C(C)C2C(Cc3ccccc3)NC(=O)C23OC(=O)C=CC(O)CCCC(C)CC=CC3C1O,Cytochalasin B,PL-PRO(nsp3),5.447328570949223
P0DTD1_pl,DKULOVKANLVDEA-UHFFFAOYSA-N,NS(=O)(=O)Nc1ncnc(OCCOc2ncc(Br)cn2)c1-c1ccc(Br)cc1,Aprocitentan,PL-PRO(nsp3),5.446707584009502
P0DTD1_pl,XFKVLKLCLYJKNF-MZNJEOGPSA-N,COC(=O)C(Cc1cccc(C(=N)N)c1)C(C)NC(=O)c1ccc(-c2cccc(CN)c2)cc1,RPR-128515,PL-PRO(nsp3),5.446632272701983
P0DTD1_pl,BPFYOAJNDMUVBL-UHFFFAOYSA-N,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2OCN4C)CC1,Marbofloxacin,PL-PRO(nsp3),5.4447644314799275
P0DTD1_pl,HULMNSIAKWANQO-JQKSAQOKSA-N,CC1OC(OC2CCC3(C=O)C4CCC5(C)C(C6=CC(=O)OC6)CCC5(O)C4CCC3(O)C2)C(O)C(O)C1O,CONVALLATOXIN,PL-PRO(nsp3),5.443538341360172
P0DTD1_pl,LOUPRKONTZGTKE-WZBLMQSHSA-N,C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12,Quinine,PL-PRO(nsp3),5.443287622275284
P0DTD1_pl,NSYZCCDSJNWWJL-YXOIYICCSA-N,CCOC(=O)CCC(=O)OC1C(OC2C(C)C(OC3CC(C)(OC)C(O)C(C)O3)C(C)C(=O)OC(CC)C(C)(O)C(O)C(C)C(=O)C(C)CC2(C)O)OC(C)CC1N(C)C,Erythromycin ethylsuccinate,PL-PRO(nsp3),5.443264416577491
P0DTD1_pl,ANOGOQXCGBMIJV-UHFFFAOYSA-N,O=C(Nc1ccc(Cl)c(Cl)c1)C1=C(O)c2cc(Cl)ccc2S(=O)(=O)CC1,enolicam,PL-PRO(nsp3),5.443226614427621
P0DTD1_pl,OIZSVTOIBNSVOS-UHFFFAOYSA-N,Cc1cc(Nc2ccc(S(F)(F)(F)(F)F)cc2)n2nc(C(C)(F)F)nc2n1,DSM-265,PL-PRO(nsp3),5.442485164814803
P0DTD1_pl,ODJLBQGVINUMMR-HZXDTFASSA-N,CC12CCC3C(CCC4(O)CC(O)CCC34C=O)C1(O)CCC2C1=CC(=O)OC1,Strophanthidine,PL-PRO(nsp3),5.442206006764204
P0DTD1_pl,JEGHXKRHKHPBJD-UHFFFAOYSA-N,CS(=O)(=O)N1CCc2c(-c3cnc(N)nc3)nc(N3CCOCC3)nc21,CH-5132799,PL-PRO(nsp3),5.442094895691043
P0DTD1_pl,MGSNWNLPMHXGDD-DFWOJPNQSA-N,NCCCCC(NC(=O)C(Cc1ccccc1)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(CCCCN)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(N)Cc1cnc[nH]1)C(N)=O,D-Lys3-GHRP-6,PL-PRO(nsp3),5.441604468946613
P0DTD1_pl,HAGHKJDWBDSFKC-UHFFFAOYSA-N,CC(C)c1ccc(C(=O)c2cccs2)c(SCCCCCCCCN(C)C)n1,Y 29794,PL-PRO(nsp3),5.441471287506433
P0DTD1_pl,WYUSVOMTXWRGEK-HBWVYFAYSA-N,COCC1=C(C(=O)O)N2C(=O)C(NC(=O)C(=NOC)c3csc(N)n3)C2SC1,Cefpodoxime,PL-PRO(nsp3),5.441199364811212
P0DTD1_pl,KQXDHUJYNAXLNZ-XQSDOZFQSA-N,CCC(C(=O)O)C1CCC(C)C(C(C)C(O)C(C)C(=O)C(CC)C2OC3(C=CC(O)C4(CCC(C)(C5CCC(O)(CC)C(C)O5)O4)O3)C(C)CC2C)O1,Salinomycin,PL-PRO(nsp3),5.4408909185277015
P0DTD1_pl,PVEVXUMVNWSNIG-PDPGNHKXSA-N,CCCCC1C(=O)OC(C)C(NC(=O)c2cccc(NC=O)c2O)C(=O)OC(C)C1OC(=O)CC(C)C,BLASTOMYCIN,PL-PRO(nsp3),5.440691597890653
P0DTD1_pl,OLNTVTPDXPETLC-XPWALMASSA-N,O=C1C(CCC(O)c2ccc(F)cc2)C(c2ccc(O)cc2)N1c1ccc(F)cc1,Ezetimibe,PL-PRO(nsp3),5.4394885709872085
P0DTD1_pl,NRJKIOCCERLIDG-GOSISDBHSA-N,COc1cc(S(C)(=O)=O)ccc1Nc1nc2ccc(-c3ccc(NC(=O)C(C)c4ccc(F)cc4)cc3)cn2n1,Empesertib,PL-PRO(nsp3),5.439342894368879
P0DTD1_pl,RVTSXVZXEGFIPW-UHFFFAOYSA-N,Cc1nn(-c2cnc(OCC(C)C)c(Cl)c2)c2ccc(C(=O)NS(C)(=O)=O)cc12,PF-05241328,PL-PRO(nsp3),5.438749052656478
P0DTD1_pl,ZWUFGBNOUKQGBR-UHFFFAOYSA-N,Cc1nc2cccc(C(F)(F)F)c2c(=O)n1-c1ccc(OC2CCN(C3CCC3)CC2)cc1,MK-3134,PL-PRO(nsp3),5.4383522981695185
P0DTD1_pl,NOZIJMHMKORZBA-KJCUYJGMSA-N,CCCCCCOC(C)c1cccc(-c2csc(NC(=O)c3cc(Cl)c(C=C(C)C(=O)O)c(Cl)c3)n2)c1OC,Lusutrombopag,PL-PRO(nsp3),5.438279030489729
P0DTD1_pl,IAKHMKGGTNLKSZ-INIZCTEOSA-N,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(NC(C)=O)CC2,Colchicine,PL-PRO(nsp3),5.4378751033260615
P0DTD1_pl,JENWDDCMEATQSR-ONSKYXJOSA-N,CCNC(=O)C(CC(C)C)NC(=O)C(CCCN=C(N)N)N(C)C(=O)C(CCCN=C(N)N)NC(=O)C(CC(C)C)NC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)C(Cc1ccc(O)cc1)NC,E-2078,PL-PRO(nsp3),5.43708692555799
P0DTD1_pl,MQQNFDZXWVTQEH-UHFFFAOYSA-N,N=C(N)c1ccc2cc(OC(=O)c3ccc(N=C(N)N)cc3)ccc2c1,Nafamostat,PL-PRO(nsp3),5.434705289617691
P0DTD1_pl,HRHKSTOGXBBQCB-VFWICMBZSA-N,COC12C(COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1CC1C2N1C,porfiromycin,PL-PRO(nsp3),5.434465106920185
P0DTD1_pl,BQSJTQLCZDPROO-UHFFFAOYSA-N,Cc1nc(-c2ccc(OCC(C)C)c(C#N)c2)sc1C(=O)O,Febuxostat,PL-PRO(nsp3),5.432996662373801
P0DTD1_pl,DKGZKTPJOSAWFA-UHFFFAOYSA-N,O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1,Spiroperidol,PL-PRO(nsp3),5.432920008892469
P0DTD1_pl,PUFQVTATUTYEAL-UHFFFAOYSA-N,CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1,Cinchocaine,PL-PRO(nsp3),5.431979922424722
P0DTD1_pl,GUOQUXNJZHGPQF-UHFFFAOYSA-N,Cc1nnc2ccc(-c3cccc(C(F)(F)F)c3)nn12,CL-218872,PL-PRO(nsp3),5.431405907117459
P0DTD1_pl,RIKZRSJVZWKHNX-UHFFFAOYSA-N,COc1cc(NC(=O)C(=O)c2c(C)n(Cc3ccc(Cl)cc3)c3ccc(C)cc23)ccn1,MM-433593,PL-PRO(nsp3),5.430726910609702
P0DTD1_pl,ZJAOAACCNHFJAH-UHFFFAOYSA-N,O=C(O)P(=O)(O)O,Foscarnet,PL-PRO(nsp3),5.43055151348983
P0DTD1_pl,JKDLOGLNPDVUCX-UHFFFAOYSA-N,CC1=C(N2CC2)C(=O)C(CO)=C(N2CC2)C1=O,RH1,PL-PRO(nsp3),5.430047386116575
P0DTD1_pl,PQHLRGARXNPFCF-UHFFFAOYSA-N,O=C(Nc1ccc(S(=O)(=O)N2CCOCC2)cc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(Cl)s1,Ataciguat,PL-PRO(nsp3),5.429985107333188
P0DTD1_pl,UREBDLICKHMUKA-CXSFZGCWSA-N,CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)F)C,Dexamethasone,PL-PRO(nsp3),5.428568516096496
P0DTD1_pl,FVIZARNDLVOMSU-IRFFNABBSA-N,CC(C)=CCCC(C)(OC1OC(CO)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3CCC12C,20-O-beta-D-Glucopyranosyl-20(S)-protopanaxadiol,PL-PRO(nsp3),5.428410179069469
P0DTD1_pl,BFCDFTHTSVTWOG-UHFFFAOYSA-N,CCCCCCCCNC(C)C(O)c1ccc(SC(C)C)cc1,SULOCTIDIL,PL-PRO(nsp3),5.42823371187348
P0DTD1_pl,OVSKGTONMLKNPZ-UHFFFAOYSA-N,Cn1cc(C2=C(c3cn(C)c4cc([N+](=O)[O-])ccc34)C(=O)NC2=O)c2ccccc21,Ro-31-7453,PL-PRO(nsp3),5.427598937014916
P0DTD1_pl,UMSHZWFCVXIDEO-UHFFFAOYSA-N,COC(=O)Nc1cn2nc(OCc3cc(OC)c(OC)c(OC)c3)ccc2n1,1069C,PL-PRO(nsp3),5.4272648544289455
P0DTD1_pl,QHMWCHQXCUNUAK-UHFFFAOYSA-N,Fc1ccc(C(c2ccccc2)(c2ccccc2F)n2ccnc2)cc1,Flutrimazole,PL-PRO(nsp3),5.425782810777906
P0DTD1_pl,RNLQIBCLLYYYFJ-UHFFFAOYSA-N,Nc1cc(-c2ccncc2)c[nH]c1=O,Amrinone,PL-PRO(nsp3),5.425690324865051
P0DTD1_pl,YKFWMDHZMQLWBO-UHFFFAOYSA-N,CC(C)N(CCC(CCN1CCCCC1)(C(N)=O)c1ccccc1Cl)C(C)C,DISOBUTAMIDE,PL-PRO(nsp3),5.425335660122366
P0DTD1_pl,PNUZDKCDAWUEGK-CYZMBNFOSA-N,NC1CN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4F)c3c2Cl)CC12CC2,SITAFLOXACIN,PL-PRO(nsp3),5.424976232068239
P0DTD1_pl,OGJPXUAPXNRGGI-UHFFFAOYSA-N,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,Norfloxacin,PL-PRO(nsp3),5.424859878991379
P0DTD1_pl,QRXWMOHMRWLFEY-UHFFFAOYSA-N,NNC(=O)c1ccncc1,Isoniazid,PL-PRO(nsp3),5.423458682267993
P0DTD1_pl,WIPRQKODGRKUEW-UHFFFAOYSA-N,CCN(CC)CCCNc1cc(OC)cc2cccnc12,PLASMOCID,PL-PRO(nsp3),5.4229551555436855
P0DTD1_pl,ZHFIAFNZGWCLHU-YPMHNXCESA-N,Cc1cccc(OC2CCNCC2O)c1C,IFOXETINE,PL-PRO(nsp3),5.422480272889909
P0DTD1_pl,WDQPAMHFFCXSNU-UHFFFAOYSA-N,CC(C)N=c1cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1,Clofazimine,PL-PRO(nsp3),5.4224192640458435
P0DTD1_pl,YBHNZQJIFKDDHM-UHFFFAOYSA-N,CCC(CC)n1c(C)cc2c3c(N)nc(N)nc3ccc21,1954U89,PL-PRO(nsp3),5.422138061939843
P0DTD1_pl,MRFOPLWJZULAQD-SWGQDTFXSA-N,Nc1ccc(C=CC(=O)NCc2cc3cc(-c4ccc(C(=O)N5CCC(F)(F)CC5)cc4)cc(-c4ccc(F)cc4)c3o2)cn1,KPT-9274,PL-PRO(nsp3),5.421659155954421
P0DTD1_pl,JROFGZPOBKIAEW-UHFFFAOYSA-N,COc1cccc2cc(-c3nc(C4CCC(C(=O)O)CC4)n4ncnc(N)c34)[nH]c12,OSI-027,PL-PRO(nsp3),5.4213411030143615
P0DTD1_pl,RMSWMRJVUJSDGN-UHFFFAOYSA-N,Cc1nnc2n1-c1sc(CCc3ccc(CC(C)C)cc3)cc1C(c1ccccc1Cl)=NC2C,Israpafant,PL-PRO(nsp3),5.421118913593859
P0DTD1_pl,NFRPNQDSKJJQGV-UHFFFAOYSA-N,O=C(NC1CCCCC1)NS(=O)(=O)c1ccc2c(c1)CCC2,GLYHEXAMIDE,PL-PRO(nsp3),5.420869508759071
P0DTD1_pl,LDYMIBZOCSHLBG-UHFFFAOYSA-N,O=C(NC1CN2CCC1CC2)c1cc(Cl)cc2c1OC1CCCCC21,RG 12915,PL-PRO(nsp3),5.420474922252314
P0DTD1_pl,NOECSYBNZHIVHW-LKADTRSGSA-N,C#CC1(OC(=O)CC)CC2CCC3C(CCC4(C)C3CCC4(C#C)OC(=O)CC)C2(C)C1,alpha-Anordrin,PL-PRO(nsp3),5.420300325981488
P0DTD1_pl,LRHPCRBOMKRVOA-UHFFFAOYSA-N,O=C1c2ccccc2-c2c1c1ccccc1c(=O)n2CCNCCO,Oracine,PL-PRO(nsp3),5.420094428320558
P0DTD1_pl,VFOKSTCIRGDTBR-UHFFFAOYSA-N,CCCCOc1nc(N)c2c(n1)N(Cc1cccc(CN3CCCC3)c1)CC(=O)N2,Vesatolimod,PL-PRO(nsp3),5.420049611564056
P0DTD1_pl,PLIVFNIUGLLCEK-UHFFFAOYSA-N,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCCCC(=O)NO)cc23)c1,CUDC-101,PL-PRO(nsp3),5.419852040270383
P0DTD1_pl,RUJBDQSFYCKFAA-UHFFFAOYSA-N,CCC1C(C)=NN=C(c2ccc(OC)c(OC)c2)c2cc(OC)c(OC)cc21,Tofizopam,PL-PRO(nsp3),5.419096089917707
P0DTD1_pl,FBQPGGIHOFZRGH-UHFFFAOYSA-N,CCN(CC)CCNc1ccc(C)c2sc3ccccc3c(=O)c12,LUCANTHONE,PL-PRO(nsp3),5.4190587501485705
P0DTD1_pl,BAYYCLWCHFVRLV-UHFFFAOYSA-N,CCNCC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CC)c3c2F)C1,CI-934,PL-PRO(nsp3),5.4182440402477
P0DTD1_pl,RUJBDQSFYCKFAA-HNNXBMFYSA-N,CCC1C(C)=NN=C(c2ccc(OC)c(OC)c2)c2cc(OC)c(OC)cc21,Dextofisopam,PL-PRO(nsp3),5.41751814039378
P0DTD1_pl,MJZJYWCQPMNPRM-UHFFFAOYSA-N,CC1(C)N=C(N)N=C(N)N1OCCCOc1cc(Cl)c(Cl)cc1Cl,BRL-6231,PL-PRO(nsp3),5.417329113689756
P0DTD1_pl,DLMNZGAILMQDHA-UHFFFAOYSA-N,CCCN(Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1)c1ncccc1C(=O)O,A 81988,PL-PRO(nsp3),5.416543359052441
P0DTD1_pl,GPNHMOZDMYNCPO-PDUMRIMRSA-N,CCC(=O)OC1(C(=O)CO)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,Clascoterone,PL-PRO(nsp3),5.416378364253068
P0DTD1_pl,HGVNLRPZOWWDKD-UHFFFAOYSA-N,FC(F)c1nc2ccccc2n1-c1nc(N2CCOCC2)nc(N2CCOCC2)n1,ZSTK-474,PL-PRO(nsp3),5.415953291955303
P0DTD1_pl,MHDPPLULTMGBSI-UUOKFMHZSA-N,Nc1ncnc2c1nc(Cl)n2C1OC(CO)C(O)C1O,8-Cl-Ado,PL-PRO(nsp3),5.415367135326504
P0DTD1_pl,GNDPAVKYAUIVEB-ZROIWOOFSA-N,CC(=NNC(=O)c1ccncc1)c1ccco1,FURONAZIDE,PL-PRO(nsp3),5.4153159061009095
P0DTD1_pl,BOIPLTNGIAPDBY-UHFFFAOYSA-N,N#CNC(=NCCCCCCOc1ccc(Cl)cc1)Nc1ccncc1,CHS-828,PL-PRO(nsp3),5.41436595830422
P0DTD1_pl,WDFKMLRRRCGAKS-UHFFFAOYSA-N,Oc1c(Cl)cc(Cl)c2cccnc12,CHLOROXINE,PL-PRO(nsp3),5.4133691195598175
P0DTD1_pl,BBIPVJCGIASXJB-PKTZIBPZSA-N,CN1C(=O)c2c(nn(Cc3ccc(-c4cccc(F)n4)cc3)c2Nc2ccccc2)N2C1=NC1CCCC12,ITI-214,PL-PRO(nsp3),5.413346116594483
P0DTD1_pl,POXUJOYUVLWPQN-UHFFFAOYSA-N,CC(=O)NCC1CN(c2ccc(C(C)=O)cc2)C(=O)O1,DuP-721,PL-PRO(nsp3),5.413288127110612
P0DTD1_pl,MRUDSZSRLQAPOG-UHFFFAOYSA-N,CC(=O)Nc1cc([As]2SCC(CO)S2)ccc1O,ARSTHINOL,PL-PRO(nsp3),5.412789485698654
P0DTD1_pl,LAGYWHSFHIMTPE-UHFFFAOYSA-N,Oc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,DESMETHYLASTEMIZOLE,PL-PRO(nsp3),5.412431837554844
P0DTD1_pl,FWYSMLBETOMXAG-QHCPKHFHSA-N,COc1cccc(N2CCN(C3=Nc4c(F)cccc4C(CC(=O)O)N3c3cc(C(F)(F)F)ccc3OC)CC2)c1,Letermovir,PL-PRO(nsp3),5.412052860955496
P0DTD1_pl,QXRSDHAAWVKZLJ-PVYNADRNSA-N,CC(=Cc1csc(C)n1)C1CC2OC2(C)CCCC(C)C(O)C(C)C(=O)C(C)(C)C(O)CC(=O)O1,Patupilone,PL-PRO(nsp3),5.411728642060741
P0DTD1_pl,WOFMFGQZHJDGCX-ZULDAHANSA-N,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(O)CC2(C)C1(OC(=O)c1ccco1)C(=O)CCl,Mometasone furoate,PL-PRO(nsp3),5.410655367278571
P0DTD1_pl,ZIMMTPFXOMAJTQ-UHFFFAOYSA-N,COc1ccc(-c2nc(-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)n(Cc3ccc(C(N)=O)cc3)c2-c2ccc(OC)cc2)cc1,Apoptozole,PL-PRO(nsp3),5.410622443627263
P0DTD1_pl,QULDDKSCVCJTPV-UHFFFAOYSA-N,COc1c(C)cnc(Cn2cnc3c(Cl)nc(N)nc32)c1C,CNF-2024,PL-PRO(nsp3),5.410366091812937
P0DTD1_pl,UCVAQBJLJIKTFJ-MOPGFXCFSA-N,CS(=O)(=O)NC(Cc1ccccc1)C(=O)N1CCCC1C(=O)NCC1CCN(C(=N)N)CC1,BMS-189664,PL-PRO(nsp3),5.41030448225032
P0DTD1_pl,UTDAKQMBNSHJJB-CJLVFECKSA-N,S=C(NN=C1CCCc2cccnc21)N1CCN(c2ccccn2)CC1,COTI-2,PL-PRO(nsp3),5.40942389516756
P0DTD1_pl,FDMUNKXWYMSZIR-NQWKWHCYSA-N,CC1CCC2C(C)C(N3CCS(=O)(=O)CC3)OC3OC4(C)CCC1C32OO4,Artemisone,PL-PRO(nsp3),5.408086755205614
P0DTD1_pl,SRVFFFJZQVENJC-IHRRRGAJSA-N,CCOC(=O)C1OC1C(=O)NC(CC(C)C)C(=O)NCCC(C)C,Aloxistatin,PL-PRO(nsp3),5.4080235269214345
P0DTD1_pl,HZCWPKGYTCJSEB-UHFFFAOYSA-N,COc1ccc2c(c1)-c1nn(CCCN(C)C)c3ccc([N+](=O)[O-])c(c13)N2,Pyrazoloacridine,PL-PRO(nsp3),5.407071517433669
P0DTD1_pl,WXHHICFWKXDFOW-BJMVGYQFSA-N,Nc1ccc(F)cc1NC(=O)c1ccc(CNC(=O)C=Cc2cccnc2)cc1,CHIDAMIDE,PL-PRO(nsp3),5.406797956023407
P0DTD1_pl,PTJGLFIIZFVFJV-UHFFFAOYSA-N,O=C(CCCCCCC(=O)Nc1cccnc1)NO,Pyroxamide,PL-PRO(nsp3),5.406537954462243
P0DTD1_pl,LECZXZOBEZITCL-UHFFFAOYSA-N,Cc1nc(Nc2ccc(F)cc2)nc(N2CCc3ccccc3C2C)c1C,REVAPRAZAN,PL-PRO(nsp3),5.405928206998582
P0DTD1_pl,VDGXZSSDCDPCRF-UHFFFAOYSA-N,CCc1nc(N)nc(N)c1OCCCOc1ccccc1CCC(=O)O,P-218,PL-PRO(nsp3),5.404992238423031
P0DTD1_pl,ARFHIAQFJWUCFH-IZZDOVSWSA-N,CC1CS(=O)(=O)CCN1N=Cc1ccc([N+](=O)[O-])o1,Nifurtimox,PL-PRO(nsp3),5.404440519426705
P0DTD1_pl,GVEZIHKRYBHEFX-NQQPLRFYSA-N,CC=CCC=CCCC(=O)C1OC1C(N)=O,CERULENIN,PL-PRO(nsp3),5.404126472068386
P0DTD1_pl,SBMNVHIVWGXGAG-HOFKKMOUSA-N,COC([O-])=C1C(C)=NC(C)=C(C(=O)OCCCC[NH2+]CC(O)COc2ccccc2)C1c1cccc([N+](=O)[O-])c1,YM-430,PL-PRO(nsp3),5.403507403830912
P0DTD1_pl,KLRRGBHZCJLIEL-UHFFFAOYSA-N,CNCc1ccc(C)c(NC(=O)c2ccc(Nc3nc(-c4ccccc4)c4ccccc4n3)cc2)c1,XL-139,PL-PRO(nsp3),5.403454212480267
P0DTD1_pl,RFWVETIZUQEJEF-UHFFFAOYSA-N,O=C(NOCCO)c1ccc2cncn2c1Nc1ccc(I)cc1F,GDC-0623,PL-PRO(nsp3),5.402986881125964
P0DTD1_pl,ARJCBSRIPGJMAD-LLVKDONJSA-N,NC(=O)c1noc(C(CCCC2CCCCC2)CC(=O)NO)n1,UK-383367,PL-PRO(nsp3),5.402604953245568
P0DTD1_pl,PKZCOQYQGMAVLN-UHFFFAOYSA-N,COc1ccc(CS(=O)c2ncccc2C(=O)Nc2cc(C)nc(C)c2)c(OC)c1,AD 8717,PL-PRO(nsp3),5.402386446627995
P0DTD1_pl,VRQXRVAKPDCRCI-ZNMIVQPWSA-N,CC1CC(N)CC(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C1,LGH-447,PL-PRO(nsp3),5.402224518611474
P0DTD1_pl,WSEKTEUGRLFBSE-UHFFFAOYSA-N,Nc1ncccc1-c1cc(Cc2ccc(COc3ccccn3)cc2)no1,E-1210,PL-PRO(nsp3),5.401285834564492
P0DTD1_pl,OFCNXPDARWKPPY-UHFFFAOYSA-N,O=c1[nH]cnc2[nH]ncc12,Allopurinol,PL-PRO(nsp3),5.4007599324863245
P0DTD1_pl,UVNHKOOJXSALHN-KYNHBKCMSA-N,CC1CCC2C(C)C(OCc3ccc(C(=O)O)cc3)OC3OC4(C)CCC1C32OO4,Artelinate,PL-PRO(nsp3),5.400077471062231
P0DTD1_pl,VHVPQPYKVGDNFY-UHFFFAOYSA-N,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,Itraconazole,PL-PRO(nsp3),5.39995567610139
P0DTD1_pl,HDOVUKNUBWVHOX-QMMMGPOBSA-N,CC(C)C(N)C(=O)OCCOCn1cnc2c(=O)[nH]c(N)nc21,Valacyclovir,PL-PRO(nsp3),5.398977158166654
P0DTD1_pl,VMJKUCKTXMESQR-UHFFFAOYSA-N,Cc1cccc(C(=O)N2CCC(N3CCC(Cc4ccc(S(=O)(=O)c5cccc(Cl)c5)cc4)CC3)CC2)c1N,SCH-211803,PL-PRO(nsp3),5.398948239908784
P0DTD1_pl,XBPZXDSZHPDXQU-UHFFFAOYSA-N,CCn1cc(C(=O)O)c(=O)c2ccc(-c3ccncc3)cc21,Rosoxacin,PL-PRO(nsp3),5.398900238885968
P0DTD1_pl,GMYLVKUGJMYTFB-UHFFFAOYSA-N,CCN1C(=O)CNc2ncc(-c3ccc(-c4ncn[nH]4)nc3C)nc21,CC-115,PL-PRO(nsp3),5.398134326910938
P0DTD1_pl,WZHJKEUHNJHDLS-QTGUNEKASA-N,CN1CC(CNC(=O)OCc2ccccc2)CC2c3cccc4c3c(cn4C)CC21,Metergoline,PL-PRO(nsp3),5.398132386069189
P0DTD1_pl,WOVKYSAHUYNSMH-RRKCRQDMSA-N,O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1Br,Bromodeoxyuridine,PL-PRO(nsp3),5.397317111367262
P0DTD1_pl,MMSNEKOTSJRTRI-LLVKDONJSA-N,CC(C#Cc1ccc(Cc2ccc(F)cc2)s1)N(O)C(N)=O,Atreleuton,PL-PRO(nsp3),5.397032425306707
P0DTD1_pl,NXQGEDVQXVTCDA-UHFFFAOYSA-N,CN(C)CCCOc1ccc2n[nH]c(S(=O)(=O)c3cccc4ccccc34)c2c1,Cerlapirdine,PL-PRO(nsp3),5.396353252738788
P0DTD1_pl,WTPSHLVHJOJDIF-UHFFFAOYSA-N,Clc1cc(Cl)c2c(c1)N=C1CCCCCN1C2,CI-1002,PL-PRO(nsp3),5.396347443114012
P0DTD1_pl,NOWRLNPOENZFHP-ARHDFHRDSA-N,Cc1cn(C2CC(O)C3(CO)CC23)c(=O)[nH]c1=O,N-MCT,PL-PRO(nsp3),5.395881312869803
P0DTD1_pl,YTAOBBFIOAEMLL-REQDGWNSSA-N,N#CC(=C1SCC(c2ccc(Cl)cc2Cl)S1)n1ccnc1,Luliconazole,PL-PRO(nsp3),5.395748689204487
P0DTD1_pl,VRDIULHPQTYCLN-UHFFFAOYSA-N,CCCc1cc(C(N)=S)ccn1,Protionamide,PL-PRO(nsp3),5.395487082613696
