standard_inchi_key,canonical_smiles
QPDQVJJKNHZBDN-UHFFFAOYSA-N,CC(=O)Nc1cc(C(=O)NCc2ccco2)ccc1Sc1ccc(F)cc1
LODNRFGGKLOIPX-UHFFFAOYSA-N,CCN1CCC(CNC(=O)C(=O)Nc2ccc(Cl)c(F)c2)CC1
ATYQDOWOVFHSBG-UHFFFAOYSA-N,COc1ccc(S(=O)(=O)Nc2cc(Cl)ccc2OC)cc1
QUECMXURWBAOJZ-OUKQBFOZSA-N,O=[N+]([O-])C=Cc1c(OCc2ccccc2)ccc2ccccc12
XYMFVNYPSWYJFS-ROPCREHHSA-N,CNC(=O)c1c(C(C)=NOC)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4c(n3)-c3cc5c(F)cccc5n3CO4)cc12
ZOWGNBGICZZEQF-UHFFFAOYSA-N,COc1cc(S(=O)(=O)N2CCOCC2)ccc1NC(=O)COC(=O)CC12CC3CC(CC(C3)C1)C2
ANUJABXYVZIPGJ-UHFFFAOYSA-N,COCCOC(=O)c1[nH]c2c(c1C)C(=O)C(C(=O)OC)C(C)C2
ZDLOZPHNCCMMRC-UHFFFAOYSA-N,Cn1c(=N)c(S(=O)(=O)c2ccccc2)cc2c(=O)n3ccccc3nc21
LJAXEKPJRFAIDW-UHFFFAOYSA-N,CCCOc1ccc(C(=O)N2CCCc3ccccc32)cc1
HYYBABOKPJLUIN-UHFFFAOYSA-N,Cc1cccc(Nc2ccccc2C(=O)O)c1C
LWZMLTLOCVBLRJ-UHFFFAOYSA-N,COC(=O)c1cn(NC(=O)c2cccc(F)c2)c(=O)c2ccccc12
HXKKQXMGTFFIOF-UHFFFAOYSA-N,CC(C(=O)Nc1ccc2c(c1)OCO2)N(c1ccc(Cl)cc1)S(C)(=O)=O
FVCMPRQZJZVUIX-UHFFFAOYSA-N,CC(=O)c1c(C)[nH]c(C(=O)N2CCc3ccccc3C2)c1C
RWJPHGJNZTXMGR-FBQZJRKBSA-N,CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(O)C(Cc1ccccc1)NC(=O)OC1CCOC1
KXQAQVRISJETLZ-UHFFFAOYSA-N,O=C(O)c1cccc(CSc2c(O)cc(-c3ccccc3)oc2=O)c1
BFOMXSQDGCECRY-UHFFFAOYSA-N,Nc1c(N2CCCC2)cc(Cl)c2nonc12
DPRNJSXKUDMEOF-UHFFFAOYSA-N,CC(=O)c1cnc(Nc2ccccc2)s1
AEGZWUNMRWJLOL-UHFFFAOYSA-N,CCN(CC)S(=O)(=O)c1ccc(C)c(NC(=S)N2CCN(Cc3ccc4c(c3)OCO4)CC2)c1
ORDSTURTJZVIQX-UHFFFAOYSA-N,CCC(OC)c1cnc(-c2[nH]c3ccc(Br)cc3c2S(=O)(=O)N2CCCC2)[nH]1
NRIFOPWNLUHYCG-UHFFFAOYSA-N,C=C1c2c(c(O)c3ncccc3c2OC)C(=O)N1Cc1ccc(F)cc1
XWOAPIMPIXOARH-UHFFFAOYSA-N,O=C(NCCCCc1ccccc1)C1CC(c2cccc(F)c2)=NO1
OLGYMRUNUSMBEB-UHFFFAOYSA-N,Cc1ccsc1C(=O)C1CCCN(Cc2cccn2-c2ccc(Cl)cn2)C1
JSCCPKMIHIFMSB-UHFFFAOYSA-N,CCN=C(S)Nc1sc2c(c1C#N)CCC(C)C2
LTIQCYGRJHYLTM-LUAWRHEFSA-N,CC(C)Cc1ccc(C(=NO)C(=O)O)s1
SSFKUZHZUUNSBA-UHFFFAOYSA-N,Cc1ccc(C2=CC(c3cccs3)n3nnnc3N2)cc1
LWCSJMGLMUXLOK-UHFFFAOYSA-N,Cc1cc(S(=O)(=O)Nc2nnc3c4c(C)csc4ncn23)c(S)cc1Cl
PROZBWKVZUYZCB-UHFFFAOYSA-N,CCOC(=O)C(C)Sc1ccc2nnc(-c3ccc(F)cc3)n2n1
AUKVZJDZUISANR-UHFFFAOYSA-N,CC1CN(CCOc2cccc(Oc3ccccc3)c2)CC(C)O1
RLGCWSQBPDYQFO-WCCBULMPSA-N,CCCN1C(=N)C(C(CC2CCCNC2=O)NC(=O)C(Cc2ccc(F)cc2)NC(=O)c2cc(C)on2)OC1=O
SFLJKYWGKSURHI-UHFFFAOYSA-N,CCC(C)(C)n1nnnc1C(c1cccnc1)N1CCN(c2cccc(C(F)(F)F)c2)CC1
YWECOAAGZKQGCT-UHFFFAOYSA-N,CCOC(=O)N1CCN(C(=O)C2CCCN(c3nc4ccc(OCC)cc4s3)C2)CC1
YZSZEUNYYYYRAT-UHFFFAOYSA-N,CN(C)c1ccnc(Oc2ccc(F)cc2)c1C#N
JOSHOVATLVOGOZ-ZMSGJQCASA-N,COc1ccc2nc(N3C(=O)C(C)C4C3CCN4C(=O)C3CCCN3C(=O)Nc3ccc(C(C)C)cc3)sc2c1
ONLMRIYNWGCRLQ-UHFFFAOYSA-N,O=C(Oc1ccccc1C(=O)Nc1ccccc1)c1ccc(Br)c([N+](=O)[O-])c1
KHNCFOMWTLMZCW-UHFFFAOYSA-N,CC(C)Oc1ccc(C(CC(=O)O)c2ccc(F)cc2)cc1
NAVDEDDSGYSIEW-UHFFFAOYSA-N,N#CC(Cc1cccc(CC(C#N)(c2ccccc2)c2ccccc2)c1)(c1ccccc1)c1ccccc1
HZYNNKKJLFSZGP-UHFFFAOYSA-N,Cc1n[nH]c(N)c1N=Nc1ccc(Br)cc1
YCJCCESGSIHYIN-KKMRILPTSA-N,CCC(C)CC(=O)NC(C(=O)NC(C(=O)NC(Cc1ccccc1)C(O)C(=O)N1CSC(C)(C)C1C(=O)NCC(C)C)C(C)(C)C)c1ccccc1
SAVACZFYSMTPOB-JWAPEYQUSA-N,O=C(CCCCC1SCC2C1N(Cc1cccc(Br)c1)C(=O)N2Cc1cccc(Br)c1)OCc1cccc(Br)c1
JOFQDKRPFGYGIH-UHFFFAOYSA-N,Cc1ccc(NS(=O)(=O)c2ccc(NC(=O)CN(c3cc([N+](=O)[O-])ccc3C)S(C)(=O)=O)cc2)c(C)c1
RWRVDPVYYPGYQI-UHFFFAOYSA-N,O=C1c2ccccc2C(=O)c2c(Nc3ccc(S(=O)(=O)N(CCO)CCO)cc3)ccc(O)c21
XKSGUVWFVCCNMI-UHFFFAOYSA-N,NNc1nc2sc3c(c2c(=O)n1-c1ccccc1)CCCC3
SAAAYWMBOGDZDR-KHPPLWFESA-N,CC(=O)c1cccc(NC=CC(=O)c2ccc(C)cc2)c1
FDUWMNSSRXYVAE-LIELFMAKSA-N,CC(C)(C)NC(=O)NC(C(=O)N1CC2C(C1C(=O)NC(CC1CC1)C(=O)C(N)=O)C2(C)C)C1CCCCC1
LLRQNPQJWNYBSC-UHFFFAOYSA-N,COc1cc2nc(SCC(=O)NCCc3ccccc3)n(Cc3ccco3)c(=O)c2cc1OC
MZAQOOWXHQBKBK-UHFFFAOYSA-N,O=C(Nc1ccccc1)N1CCC(c2ccccc2)C1
KCYPFRNXTZDPBX-UHFFFAOYSA-N,COc1ccc2nc3sc(C(=O)NCc4cccs4)c(N)c3cc2c1
RQMBVQYGPRMKDV-UHFFFAOYSA-N,Oc1ccc(Oc2ccc3c(C(F)(F)F)cc(C(F)(F)F)nc3n2)cc1
BZWWMTHJGIKLOH-UHFFFAOYSA-N,COc1ccc(C)cc1NC(=O)c1cc2ccccc2o1
NMALAMXPTFQFGK-MHWRWJLKSA-N,COC(=O)C(=CNc1ccc(OC)cc1)NC(=O)c1ccc(Cl)cc1Cl
ZTYNZFSCUSFIHC-UHFFFAOYSA-N,CC(=O)Nc1cccc(C(=O)OCc2ccccc2)c1
JYIVMQPLCGSFGI-XMMPIXPASA-N,COc1ccc2c(c1)CC1Cn3c-2c(C2CCCCC2)c2ccc(cc23)C(=O)NS(=O)(=O)N(C)CCOCCN(C)C1=O
YRKSKAUABDEESZ-UHFFFAOYSA-N,COc1cccc(C(=O)NCCSc2ccc(C)cc2)c1
IVKHREGGYNJTTJ-UHFFFAOYSA-N,CC(C)C(NS(=O)(=O)c1cccc(C(F)(F)F)c1)C(=O)N1CCc2ccccc2C1
QDLBIAXQKXJDGG-UHFFFAOYSA-N,CCC(=O)c1c(O)n(O)c2cc(NC(=O)Nc3cccc(C(=O)O)c3)ccc12
AEFNHJDBIBMLSP-CGVRRFLZSA-N,COc1cccc(C2c3[nH]c4ccccc4c3CC3C(=O)N(c4ccccc4C(=O)N4CCCC4C(=O)O)C(=O)N32)c1
ZCCNYJHDEDMNMJ-UHFFFAOYSA-N,O=C(NCCCCc1ccccc1)c1ccccc1F
NMOUFWYMZLBNPJ-UHFFFAOYSA-N,Cc1ccc(S(=O)(=O)N2CCN(C(=O)c3cc4c(C)nn(-c5ccccc5C)c4s3)CC2)cc1
GSKSPIMUCMVHNA-UHFFFAOYSA-N,CC(C)c1c(Cc2ccccc2)n(COCc2ccc(F)cc2)c(=O)n(C)c1=O
NTGVRTZESMZGOJ-UHFFFAOYSA-N,CC(C)CCC1CCCCCCc2c1oc(O)c(C(c1ccccc1)C1CC1)c2=O
ZXHDUBIVQDVCIO-QAXCHELISA-N,COc1cccc(S(=O)(=O)N(Cc2cccs2)CC(O)C(Cc2ccccc2)NC(=O)C2CN(c3ccc(C(C)=O)cc3)C(=O)O2)c1
DXMOGEJVRGLJCT-UHFFFAOYSA-N,O=C(Nc1ccccc1)Nc1nnc(Cc2ccc([N+](=O)[O-])cc2)s1
IHDHOSNNIDPFIE-MYYYXRDXSA-N,CCOC(=O)C(O)=CC(=O)c1cn(Cc2ccc(F)cc2)c2cc(N3CCN(C)CC3)ccc2c1=O
MAYFLEPTCHXSOH-RWSKJCERSA-N,CC(C)(C)N(CC(O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccc2ccccc2n1)C(=O)NCC1CCCCC1
SUOVVFCTAUWSAS-UHFFFAOYSA-N,COc1ccc2nc3c(cc2c1)c(NC(=O)C1CCCO1)nn3CC(C)C
URSNYSFIPOXJAM-UHFFFAOYSA-N,COc1ccc(Oc2nnc(C)c3ccccc23)cc1
BHOCYCABHGMRFS-UHFFFAOYSA-N,O=C1Nc2ccc(Cl)cc2C(C#CC2(O)CC2)(C(F)(F)F)O1
XTQXGOUUEHMOIF-FNORWQNLSA-N,O=C(O)c1cc(C=Cc2ccc(N3CCOCC3)c([N+](=O)[O-])c2)nc2ccccc12
YJUNUZINZAANKW-UHFFFAOYSA-N,c1ccc(N2CCN(c3cnccn3)CC2)nc1
NCIDEKDUBRWLJO-UHFFFAOYSA-N,Sc1nc2ccccc2c2ccccc12
PLUQJMSGKXZBHK-UHFFFAOYSA-N,O=C(NCc1cccs1)Nc1cccs1
MACMMCDYLITBHI-UHFFFAOYSA-N,Cc1ccc(Cn2c(C3CCCN3c3nc(C)cs3)nc3cc(C(F)(F)F)ccc32)cc1
OYRZCXQOBIBEQT-UHFFFAOYSA-N,O=C1Nc2ccccc2C1=NNc1nc(-c2ccc([N+](=O)[O-])cc2)cs1
XJXZKPNWNLLCSC-UHFFFAOYSA-N,COC(=O)Nc1nnc(-c2ccncc2)s1
HUIPMSCANJJEDG-UHFFFAOYSA-N,Cc1oc(-c2ccccc2)nc1C[S+]([O-])CC(=O)NC1CCCCCC1
RQBXLEBDBQIJFQ-CYBMUJFWSA-N,CCC(N)c1ccc(F)c(C(=O)c2ccccc2)c1F
NCXUMVDNZWMXMO-UHFFFAOYSA-N,O=C(Nc1ccccc1)Nc1ccc2c(C(=O)c3ccccc3)c(O)n(O)c2c1
RAXDAUAQGPMNGN-HEHSXRTMSA-N,C=CC1CC1(NC(=O)C1CC2CN1C(=O)C(C1CCCCC1)NC(=O)OC1CC1CCCCCc1c(nc3ccccc3c1OC1CCOCC1)O2)C(=O)NS(=O)(=O)C1(C)CC1
OCRAUQYIYLWOFX-UHFFFAOYSA-N,O=C(CSCc1cccc(Cl)c1)N1CCN(Cc2ccc3c(c2)OCO3)CC1
CADYQINUXADCQM-UHFFFAOYSA-N,COc1ccc(OC)c(N(C(=O)c2snc(C(N)=O)c2N)C(C(=O)NCc2ccccc2)c2ccc(O)cc2)c1
RHXPUHJJSSWDEF-STZFKDTASA-N,Cc1cccc(C=C2Sc3ccc(C(=O)N4CCCCC4)cc3N(C)C2=O)c1
RNAGXXMTORDUQK-UHFFFAOYSA-N,CCN1c2cc(C)c(C)nc2N(C)C(=O)c2cccnc21
LXQCSZJGSMDNLU-RXFJDIBSSA-N,C=CCN=c1scc(-c2ccccc2)n1N=Cc1ccccn1
UPLXHYOHPJCVMM-UHFFFAOYSA-N,COCCCn1c(=N)c(C(=O)NCC2CCCO2)cc2c(=O)n3ccccc3nc21
VAUBLYXERQZZSN-UHFFFAOYSA-N,Nc1c2cnnc-2ncn1Nc1ccccc1
MSEDPVQAXSZIKM-UHFFFAOYSA-N,CCCCCCNS(=O)(=O)c1ccccc1Br
WGVQPYDRRQOJQL-NTEUORMPSA-N,O=[N+]([O-])c1ccc(NN=Cc2cccc(O)c2)cc1
HNYPMHGDHSKVDL-UHFFFAOYSA-N,Cc1cc(SC2=C(O)OC(CCc3ccccc3)(C(C)C)CC2=O)c(C(C)(C)C)cc1O
BWSNUGJAMYMWKH-UHFFFAOYSA-N,CC(=O)Oc1c(S(=O)(=O)c2ccc(C)cc2)c(C)nn1C(C)(C)C
VNJFOLOLQRLHSU-UHFFFAOYSA-N,CC1Cc2ccccc2N1C(=O)CCS(=O)(=O)c1cccs1
ZGGPHJFSKBYSSY-UHFFFAOYSA-N,CCOC(=O)CC(=O)CSc1nc(-c2cccnc2)cc(C)c1C#N
ONDYWLYRHWHMDH-UWNKZCSISA-N,CNC(=O)C(Cc1ccc(O)cc1)NC(=O)C(OCc1ccccc1)C(O)C(O)C(OCc1ccccc1)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC
KORDZYYEBBVDAZ-UHFFFAOYSA-N,COc1ccc(Nc2ncnc3c2cnn3Cc2ccccc2)cc1OC
LRVAUDNAIRDUQD-UHFFFAOYSA-N,CCCc1c(C)[nH]c(=O)c(N(C)C)c1Cc1cc(C)cc(C)c1
LNOZHNZDRONKFT-UHFFFAOYSA-N,Cc1ccccc1CNC(=O)c1nc(-c2cccs2)nc(O)c1O
NVQVBMCNJWRJDK-RNNVGSBUSA-N,C=CC1CC1(NC(=O)C1CC2CN1C(=O)C(C1CCCC1)NC(=O)N1CC(OCC)(CCCCc3cc4c(cc(OCC)nc4cc3OC)O2)C1)C(=O)NS(=O)(=O)C1CC1
FFUGBLOAUKMMFE-FWZZJMFBSA-N,COCN1C(=O)OC2CC(OC(=O)NC(Cc3ccccc3)C(O)CN(CC(C)C)S(=O)(=O)c3ccc(OC)cc3)CC21
XPNBOEYBQIADSG-UHFFFAOYSA-N,COC(=O)c1cc(Oc2ccc(C(=O)OC)cc2N)cc(C(=O)OC)c1
BCGZZIVAEFCTTP-UHFFFAOYSA-N,NC1CC[Si]2(CCCC2)CC1
FNOYRQVLANXJJS-YRNVUSSQSA-N,Cc1ccc(S(=O)(=O)C=C2NC(=O)CS2)cc1
UVMVZXKOSAMHAM-UHFFFAOYSA-N,CC(C)(C)c1csc(NC(=O)c2c(F)c(F)c(F)c(F)c2F)n1
OPHAWRYOHOYBLZ-RDJZCZTQSA-N,CC(C)CC(NC(=O)c1cc2cc(Cl)ccc2n1C)C(=O)N1CCCC1C(=O)O
VYLWKZRBJKKHHL-UHFFFAOYSA-N,CCCCSc1nc(O)c(C)c(Cc2c(Cl)cccc2Cl)n1
KTERKDTXAKGNRF-UHFFFAOYSA-N,COc1ccc(C(c2sc3nc(C)nn3c2O)N2CCC(C(N)=O)CC2)cc1OC
HEAATTRSDRGCPD-UHFFFAOYSA-N,Cc1cc(O)c(-c2cc(C(=O)Nc3ccc(S(=O)(=O)N4CCOCC4)cc3)[nH]n2)cc1C
NDHJWWHQZBMIEB-UHFFFAOYSA-N,CCc1ccc2oc(C(=O)N3CCN(c4ccccc4OC)CC3)cc(=O)c2c1
HQMNUAYMHIKWLE-UHFFFAOYSA-N,Cn1c2ccccc2n2c(=O)c(O)c(C(=O)NCc3ccc(F)cc3)nc12
UPNQBCUWBKQRGE-UHFFFAOYSA-N,CN(C)c1ccc(C(=O)Nc2cc(C(F)(F)F)ccc2-n2cncn2)cc1
USWBZXPSJOFLTH-UHFFFAOYSA-N,O=S(=O)(c1ccc(F)cc1)N1CCN(c2ccc(F)cc2)CC1
MPOMZNLPJFZKFW-UHFFFAOYSA-N,CCCCCCCCSc1nc(Cc2cn(Cc3ccc(C(=O)NCC4CC4)cc3)cn2)c[nH]1
JWIYASWUFCHRFO-UHFFFAOYSA-N,O=C(O)CSc1nnc(-c2ccc(Cl)cc2Cl)n1-c1ccc(Cl)cc1
FXPINHWEUHGXAI-UHFFFAOYSA-N,COC(=O)c1cccc(N2C(=O)c3ccccc3S2(=O)=O)c1
NRTULEQBQBOGFY-UHFFFAOYSA-N,Cc1nc(-c2[nH]c3ccc(Cl)cc3c2S(=O)(=O)c2ccccc2)[nH]c1C
YYQCPOWZMNFGSQ-UHFFFAOYSA-N,O=C(NCC1CCCO1)c1c(O)c2cccc3c2n(c1=O)CC3
IDMXYBMZDRYICT-UHFFFAOYSA-N,CCCCOc1ccccc1NC(=O)CC1Nc2ccccc2NC1=O
CJOFXWAVKWHTFT-XSFVSMFZSA-N,COCCCCC(=NOCCN)c1ccc(C(F)(F)F)cc1
OQWMEUSTXXVVIU-AEGPPILISA-N,COC(CC(O)C(C)C(O)COCc1ccccc1)OC
LXXCHUVPDPYLBJ-UHFFFAOYSA-N,O=S(=O)(Nc1nc2ccccc2nc1Nc1ccc2c(c1)OCCO2)c1cccs1
YGPWIOKFBFELNJ-UHFFFAOYSA-N,CCc1cc(-c2ccc(C(F)(F)F)o2)n(-c2ccc3c(c2)nc(-c2cc(C(=O)N4CCCC4)ccc2O)n3Cc2cc(C)c(=O)n(C)c2)n1
NPRGBQREGMCURE-YTUWVCBBSA-N,C=CCC1OCC(Cc2ccccc2)N(CC(O)CN(CC2CCCC2)S(=O)(=O)c2ccc(OC)cc2)C1=O
LINVUSITOUDUCO-UHFFFAOYSA-N,COc1c2c(c(O)c3c1C(=O)c1c(cc(O)c(C)c1O)C3=O)-c1c(cc3cnn(-c4ccc(C(=O)O)cc4)c(=O)c3c1O)CC2
URODAWJQKIEOPJ-BHDDXSALSA-N,CCC(CC)OC1C=C(C(=O)O)CC(NCc2ccc(N(C)C)cc2)C1NC(C)=O
VEEJNUWEPJMSAO-YECOWLKZSA-N,CCCN(C)C(=O)C(NC(C)=O)C1CC(C(=O)O)CC1N=C(N)N
GBDSVYWUZNYVHK-UHFFFAOYSA-N,O=C(NO)c1cc2ccn(Cc3ccc(F)cc3F)c2cn1
PCBJFPIUDSDTDR-UHFFFAOYSA-N,COc1ccc(NC(=O)c2cc(C(C)C)on2)cc1OC
FKONHADGXDSKNF-UHFFFAOYSA-N,O=Cc1cn(CCOc2ccccc2)c2ccccc12
QWHSWXPLRITIDI-UHFFFAOYSA-N,O=C(c1ccc(COc2ccccc2Cl)o1)N1CCCC1
FMCGSEUOYVZOCR-UKWGHVSLSA-N,COC(=O)c1cc(C(=CCCc2nnc(C)o2)c2cccc(C#N)c2)cc(C)c1OC
HXXKAXYNAXIYQG-UHFFFAOYSA-N,Cc1cc(C)n2c(SCc3cccs3)nnc2n1
DYTXLTSLPYOMHD-DPNNOFEESA-N,CC(=O)Nc1ccc(C(C)=NNc2nc(Nc3cccc4ccccc34)nc(N3CCOCC3)n2)cc1
RDEHRQRFPZWBGU-UHFFFAOYSA-N,CCOc1ccc(NS(=O)(=O)c2cc(NC(=O)c3cccc(C)c3)ccc2Cl)cc1
HEEFKHNBQNJSOD-UHFFFAOYSA-N,NNC(=O)c1ccccc1S
QHXMYMPUHFVKET-UHFFFAOYSA-N,Clc1ccc(-c2nnc(CCc3ccccc3)o2)c(Cl)c1
NFEOIQXNGDXRIF-YDZHTSKRSA-N,O=c1c2ccccc2nc(COc2ccccc2)n1N=Cc1cc([N+](=O)[O-])ccc1O
JVCPSZQKSNVHKC-UHFFFAOYSA-N,Cc1c(C(=O)NCCc2ccccc2)oc2ccccc12
LXSOKMDNOLWKOR-UHFFFAOYSA-N,O=C(COC(=O)C1CC(=O)N(c2ccc3c(c2)OCCO3)C1)NC1CCCc2ccccc21
FCBWPQHYLVRAAJ-UHFFFAOYSA-N,COCCn1c(C)cc(C(=O)CSc2nc3ccccc3o2)c1C
PVEZDIBAGODJCC-UHFFFAOYSA-N,O=C1Nc2ccc(Cl)cc2C1(O)C(F)(F)F
MFSNJEWBZQMUIO-UHFFFAOYSA-N,COc1ccccc1N1CCN(C(=O)CSc2nc3ccccc3nc2N2CCCCC2)CC1
WTNXYCBWCYPVGU-UHFFFAOYSA-N,OCCN1CCN(c2nc(-c3ccccc3)nc3c2oc2ccccc23)CC1
HDDKUZXMQTXGTK-UHFFFAOYSA-N,O=C1c2ccccc2C(Nc2ccc3[nH]c(-c4cccnc4)nc3c2)N1Cc1ccco1
VKFYZWXGHOQPMD-UHFFFAOYSA-N,COc1ccc(CCNC(=O)c2nnn(CC(=O)Nc3ccccc3)c2N)cc1OC
FLXJBUOVWCSFOC-WESAGZJESA-N,O=C1N(Cc2ccc3[nH]nc(N4CCCC4)c3c2)C(Cc2ccccc2)C(O)C(O)C(Cc2ccccc2)N1Cc1ccc2[nH]nc(N3CCCC3)c2c1
AATLTRSTZYMCGM-UHFFFAOYSA-N,O=C(c1cccc(F)c1)N1CCN(CC2CC3C=CC2C3)CC1
PURZODYEVSLKCR-UHFFFAOYSA-N,Cc1cccn2c(NC3CCCC3)c(-c3ccccc3Cl)nc12
CKZVXLOLDQZGKK-UHFFFAOYSA-N,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4nnn(Cc5ccccc5)c(=O)c4c3)cc12
VPWNFWIHKHEIID-UHFFFAOYSA-N,O=C1c2ccc(O)c(O)c2C(=O)N1Cc1cc(F)cc(F)c1
ZSYVHVMKDJSKFU-UHFFFAOYSA-N,COc1c(C(=O)N2CCN(CCCNC(=O)c3cc(O)c(O)c(O)c3)CC2)nc(Cc2ccc(Cl)cc2)n(C)c1=O
BJCFYCAQJFLJIB-UHFFFAOYSA-N,Cc1ccccc1OCCC(=O)Nc1ccc(F)c(Cl)c1
XRBIUBSOGGGYQT-XDHOZWIPSA-N,N#CCCN(N=Cc1cccnc1)C1=NS(=O)(=O)c2ccccc21
IMCFPGQKZQAKLC-KJMLGPIDSA-N,O=C(C=Cc1cn(Cc2ccc(F)cc2)cc1-c1ccccc1)C=C(O)C(=O)O
NSQYSRGSMDKYQP-ISSPZXTRSA-N,COc1ccc(CSCC(NC(C)=O)C(=O)NC(Cc2ccccc2)C(O)C(=O)N2CSC(C)(C)C2C(=O)NCc2ccccc2C)cc1
UXVGDRJUQQIKEZ-AJQTZOPKSA-N,CCCN(C)C(=O)c1cc(OC)cc(C(=O)NC(Cc2ccccc2)C(O)CN(CC(C)C)S(=O)(=O)c2ccc(OC)cc2)c1
AGSMBWJGTOVINL-UHFFFAOYSA-N,COc1ccc(NC(=O)CCNC(=O)c2ccco2)cc1OC
QWCMPDSDUTVZMW-UHFFFAOYSA-N,CCCOc1ccc(C(=O)C2=C(O)C(=O)N(c3ccccn3)C2c2ccc(OC)cc2)cc1C
RIZVXTYEBQZFCK-UHFFFAOYSA-N,COc1cc(C)cc(Sc2cccc(N)c2C#N)c1
VXFBCNYRWVUPJJ-UHFFFAOYSA-N,Cc1cc(C)c(C(=O)COc2cccnc2[N+](=O)[O-])cc1C
USRVFRIBEXPUAU-UHFFFAOYSA-N,O=C(Nc1cccc(OC(=O)c2ccc(Br)o2)c1)c1ccccc1
QZYXVVTWBQELSX-GACBQCINSA-N,O=C(O)C(=O)C=C(O)c1cccc(OCc2ccccc2COc2cccc(C(O)=CC(=O)C(=O)O)c2)c1
SERKGZVEUSVOMO-UHFFFAOYSA-N,CCCCOC(=O)n1c(=S)oc2cc(Cl)ccc21
OZFWFWGNTOMSOK-WWPLQOFTSA-N,CC(C)C1C(OC(=O)NC(Cc2ccccc2)C(O)CN2CCN(C3Cc4ccccc4C3)CC2C(=O)NC(C)(C)C)CCS1(=O)=O
WCYSLTBUPBAFQS-DQGJSDRESA-N,CC=CC1CC(C(=O)O)NC1C(NC(C)=O)C(C)(O)CCC
CURMZJGVCAQSTD-RDAXWTIDSA-N,CC12Cc3cn4c(nc3C=C1CCC1C2CCC2(C)C1CCC2(O)C#N)nc1ccccc14
VJRTWEUTEIJBQW-UHFFFAOYSA-N,CCCn1c(=O)c(-c2ccccc2)c(O)c2ccccc21
SOLRIRBZSIOCKE-UHFFFAOYSA-N,O=C(NC1=NCCS1)C1Cc2ccccc2CN1C(=O)c1ccccc1
QGRLYSJLGYXRNB-UHFFFAOYSA-N,O=S(=O)(c1ccccc1C(F)(F)F)N1CCOCC1
HRPWYUDVOFMJQA-UHFFFAOYSA-N,CCCc1cc(=O)oc2cc(C)c3c(C)coc3c12
URSILZJIVKMCME-UHFFFAOYSA-N,CCCCCCCCn1c(=O)c(C(=O)OC)c(N)c2ccccc21
VRGJZCRIOPQCGQ-XIJSCUBXSA-N,CC(C)NC(=O)C(F)(F)C(=O)C(Cc1ccc(OCc2ccccc2)cc1)NC(=O)C(NC(=O)OCc1ccccc1)C(C)C
IDDNPJCCIQGGIR-JTQLQIEISA-N,C=C(C)N1Cc2cccc3[nH]c(=S)n(c23)CC1C
DCIBEKBKAOZGMO-UHFFFAOYSA-N,C=CCn1c(NS(=O)(=O)c2ccccc2)c(S(=O)(=O)c2ccc(C)cc2)c2nc3ccccc3nc21
ICDBHDROFOMQCO-UHFFFAOYSA-N,Cc1ccc(C(=O)NC(=S)NNC(=O)c2cccc([N+](=O)[O-])c2)cc1
YWFCIRVBIKEMHQ-UHFFFAOYSA-N,CC(C)(C)c1ccc(-n2nnnc2SCC(=O)Nc2ccc(CCC(=O)O)cc2Cl)c(Cl)c1
DWJNWVICUPNAFY-UHFFFAOYSA-N,NC(=O)c1c(NC(=O)c2ccco2)sc2c1CCC2
BRKPMEMBZFWHLQ-KGNDJMIISA-N,CCCC(NC(=O)C1CC2CN1C(=O)C(C1CCCCC1)NC(=O)Cc1ccc(C)c(c1)OCCCO2)C(=O)C(=O)NCC(=O)NC(C(=O)N(C)C)c1ccccc1
XZAHGCLHHUTQBA-UHFFFAOYSA-N,O=C1CSC(c2c(Cl)cccc2Cl)N1CC12CC3CC(CC(C3)C1)C2
HVYAPCKANOETKX-UDWIEESQSA-N,O=C(NN=Cc1ccc(-c2ccc([N+](=O)[O-])cc2)o1)C(O)c1ccccc1
ZQDKPOUDFAOKKS-UHFFFAOYSA-N,Cc1ccc(C(=O)CNc2ccccc2)cc1
UWZFTRMFYQUBTO-UHFFFAOYSA-N,CCC1(c2cccs2)Oc2ccccc2-n2cccc2C1=O
SLPOOJAHWGSHRU-FVFARJRBSA-N,COc1ccccc1-c1cn(CC(=O)NC(=N)NC2C=C(C(=O)O)OC(C(O)C(O)CO)C2NC(C)=O)nn1
CZNQZMPXLMRHJQ-UHFFFAOYSA-N,CCCC(=O)Nc1cc(O)nc2ncnn12
ZDJVOYNPEDHNIE-AUWJEWJLSA-N,CCc1ccc(C=NNC(=O)c2ccc(Br)o2)s1
IGOVRSREVDROMJ-UHFFFAOYSA-N,CN1CCN(c2ccc(Cl)cc2NC(=O)C2COc3ccccc3O2)CC1
LZNQWTXLCBDEDL-CCDWMCETSA-N,CC(C)NC(=O)CC(C(=O)NCC(O)C(Cc1ccccc1)NC(=O)OCc1ccccc1)C(C)(C)C
KZMLKMMGCXDMIM-XYOKQWHBSA-N,CCN(CC)C(=O)C(=O)NN=Cc1cccs1
